n,noise_type,coef_type,rep,seed,miae,rmise,beta_mae,beta_rmse,err_mae,err_rmse
2000,gaussian,quadratic,4,127,0.06116573670842684,0.07640648846081813,0.0033881321868087233,0.0034032290430870676,0.48718527703760517,0.6137116042497508
2000,gaussian,quadratic,5,128,0.06084258101666466,0.07629198781804293,0.023189657722365364,0.027418902195446748,0.557573929294045,0.6897177988223364
2000,gaussian,quadratic,6,129,0.06075677080573291,0.0766485637697443,0.02717861213863948,0.03027857313847413,0.48414632219073234,0.6026139474159018
2000,gaussian,quadratic,7,130,0.06275924820672597,0.07808229055239028,0.027651879743903485,0.02772085628130917,0.4761042819678615,0.596829918844899
2000,gaussian,quadratic,8,131,0.06170178251150358,0.07833110434318111,0.04819974515602543,0.052829023766236015,0.4994900965825221,0.6188654880485696
2000,gaussian,quadratic,9,132,0.0647545429271841,0.08081627684935734,0.03344601597013991,0.03361840253678179,0.5041068121505189,0.6198119223857287
2000,gaussian,quadratic,10,133,0.0633573449045444,0.07972056670238323,0.033982150078144535,0.0349358131777345,0.48276630899707484,0.6159626857104556
2000,gaussian,quadratic,11,134,0.06096824382053109,0.07661472504506511,0.07452792853556506,0.07483424881503584,0.4595555942126208,0.5701871054826675
2000,gaussian,quadratic,12,135,0.0601401746259623,0.07609189552209131,0.0556714793116348,0.0683895716164133,0.5284511852052883,0.6686985771474577
2000,gaussian,quadratic,13,136,0.06387794924681911,0.07971180584107213,0.021214370429129326,0.022652048426516774,0.48960674013439304,0.6106742130270728
2000,gaussian,quadratic,14,137,0.05925786977194958,0.07511552747040934,0.007191910739111296,0.008177009769825215,0.48399542637372944,0.6031160188665455
2000,gaussian,quadratic,15,138,0.05865267693998395,0.07349147161204102,0.03533959038850748,0.03778885885081189,0.48307417924455864,0.6140422856269266
2000,gaussian,quadratic,16,139,0.061788327326220326,0.07847419807307232,0.03858363744924753,0.03899345040063564,0.5188363859980538,0.6483896109500601
2000,gaussian,quadratic,17,140,0.06246270237997055,0.07851723940472831,0.04918810666131934,0.04991754855405624,0.512486249757982,0.625749944127476
2000,gaussian,quadratic,18,141,0.06122534950202253,0.07729600574605697,0.05289621591835181,0.05786844160838808,0.49459153602166905,0.6175309691778836
2000,gaussian,quadratic,19,142,0.06122331069619163,0.07695647983826669,0.05511003614937515,0.06367583747645418,0.4680419339625509,0.5915378684708443
2000,gaussian,quadratic,20,143,0.06206682788806746,0.07880903672285612,0.0222078592841225,0.023482372088876127,0.4825872906659423,0.6133260173888657
2000,gaussian,quadratic,21,144,0.06637284810316166,0.0830500477703188,0.08183705774846545,0.08257685791409768,0.47773644293071066,0.5947821255221313
2000,gaussian,quadratic,22,145,0.0639703960479238,0.08066468836680946,0.05306333376792555,0.07154189075597185,0.4664041898883285,0.5824466297331765
2000,gaussian,quadratic,23,146,0.06495277714938215,0.08178018220499109,0.06693815336987657,0.06697476458454446,0.49870208849607695,0.6319322104182146
2000,gaussian,quadratic,24,147,0.05989254544595357,0.07529156149994401,0.03045204629801429,0.035923358236898344,0.5015969995037038,0.6220459376721555
2000,gaussian,quadratic,25,148,0.06491947052505766,0.08140224659106833,0.05427775780349631,0.06014488201569812,0.49989203417390676,0.6287341558083576
2000,gaussian,quadratic,26,149,0.06141200916492708,0.07680891160373494,0.06556400625579861,0.06587587774847216,0.5180519654544448,0.6648195966511026
2000,gaussian,quadratic,27,150,0.06028570477642596,0.07580810962533993,0.045717670442809055,0.062680053143527,0.5321570375369938,0.6642751353854263
2000,gaussian,quadratic,28,151,0.06484011086051515,0.08174298450440144,0.016090019692746316,0.017669490292908516,0.44166045844682583,0.5647162977380905
2000,gaussian,quadratic,29,152,0.05919103963843145,0.07419450706130137,0.03733805302944071,0.03802857708016566,0.5292205759437488,0.6522305585873539
2000,gaussian,bump,0,123,0.06133641789918541,0.07785306300724504,0.036603264226091836,0.044932279410071836,0.5242365927125718,0.6363355716735344
2000,gaussian,bump,1,124,0.06241363388980277,0.0783977399406485,0.048523172315914465,0.048735252933390316,0.4765872703742795,0.6094761249714964
2000,gaussian,bump,2,125,0.06243061216293007,0.07798738245609402,0.035004603309719495,0.03829716868067452,0.49494343863621365,0.629141499894198
2000,gaussian,bump,3,126,0.06447537715012121,0.08136530371999141,0.026480731627823162,0.03430330115936726,0.4979316488012857,0.6297560386909016
2000,gaussian,bump,4,127,0.06454569319092274,0.08084210893358695,0.00598440533399569,0.007385831738166979,0.4912419709117329,0.6137757147998086
2000,gaussian,bump,5,128,0.0642915570774809,0.08020703497145024,0.030197551037788983,0.030735780271788894,0.5656420497959421,0.7084883282088751
2000,gaussian,bump,6,129,0.06388247677867873,0.08008725766737569,0.019942826533935643,0.01999906414161674,0.5003894630844451,0.6246883568791141
2000,gaussian,bump,7,130,0.06622360391590294,0.08276682025723545,0.03432133790856157,0.03436679977832506,0.4829025795038026,0.6053545731062198
